collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
True,24112791,1462492800,Sing out loud,87,63,58,2,102,105178
False,6661680,1441411200,Salsa,21,16,3,1,22,105179
False,11552015,1415664000,Songs to share,41,33,10,1,50,105180
False,5241613,1435449600,WorkOut,21,18,8,1,24,105181
False,2702712,1496620800,fave songs,12,10,3,1,12,105182
False,14797107,1498867200,summer vibes,60,56,7,1,66,105183
False,24227155,1506211200,idk,85,58,50,1,106,105184
False,19056705,1492646400,Easy,77,72,42,1,87,105185
False,6532688,1508371200,Way Up,25,18,12,1,29,105186
False,22853634,1509321600,Country,71,37,25,2,103,105187
False,4898688,1495152000,LIT,22,17,5,1,23,105188
False,7247739,1393027200,Blues,22,18,9,2,28,105189
False,8326421,1489276800,throwback,35,28,5,1,37,105190
False,17817685,1488585600,girl power,73,68,2,1,75,105191
False,12462474,1494720000,Diciembre,24,16,5,1,68,105192
False,26912626,1506816000,For the ladies,83,60,19,2,106,105193
False,4976430,1427932800,Summer 14,18,18,14,1,19,105194
False,2223116,1423180800,folk rock.,10,9,5,1,10,105195
False,10767128,1360368000,Summertime Sadness,36,32,5,1,43,105196
False,26701674,1509235200,Something ,95,63,24,1,118,105197
False,2238235,1474156800,Electric Feel,10,10,5,1,10,105198
False,7679276,1509408000,👅👅,28,15,14,1,33,105199
False,3142233,1486512000,JACK,15,15,2,1,15,105200
False,12418785,1437523200,00's,47,42,3,1,52,105201
False,12772035,1484524800,2000's R&B ,40,26,27,1,49,105202
False,4993198,1501545600,sorry,22,21,7,1,22,105203
False,18622325,1500681600,classics,33,5,2,1,72,105204
False,12521007,1507248000,pop,48,38,25,1,55,105205
False,14350722,1508889600,Irish,41,28,22,1,60,105206
False,21139543,1509408000,not rap,58,35,19,5,85,105207
False,15862334,1471651200,Anna,65,59,4,2,71,105208
False,46004541,1508976000,my country,110,43,29,1,201,105209
False,2231174,1477958400,xmas!,12,11,2,3,12,105210
False,17199705,1465689600,Spring Break,75,59,18,2,80,105211
False,12154128,1472256000,Summer 2016,50,46,28,1,54,105212
False,8135253,1476921600,study,15,12,4,1,30,105213
False,3781755,1393632000,Soul,13,8,4,1,16,105214
False,4943803,1393113600,Random Likes,18,17,13,1,19,105215
False,8156493,1413849600,Rap ,15,9,8,1,33,105216
False,12248352,1485561600,love love love ,50,42,24,1,52,105217
False,24438112,1507075200,pump,100,80,69,1,112,105218
False,21504452,1507852800,Yeah,80,72,25,1,92,105219
False,28272289,1495843200,Lukas Graham — 7 Years,79,55,39,1,128,105220
False,17545796,1477353600,Halloween ,54,41,10,1,57,105221
True,40332323,1500336000,Older music,145,81,33,1,165,105222
False,3007637,1494201600,Dubstep,12,12,5,1,12,105223
False,3068145,1502236800,90s throwback,13,13,4,1,13,105224
False,13464007,1501459200,motown,63,40,5,2,75,105225
False,8289330,1485388800,classics,41,36,7,1,42,105226
False,26207946,1362441600,study,88,77,35,1,101,105227
False,2522338,1507680000,tribal,8,8,4,1,8,105228
False,5836296,1490400000,Biking,24,17,14,1,24,105229
False,8774494,1444694400,Title,8,4,6,1,45,105230
False,35323287,1494720000,waves,115,94,70,1,147,105231
False,48071907,1481673600,DB ,122,69,59,3,192,105232
False,51973946,1505520000,richard,167,97,3,1,199,105233
False,6616189,1494633600,Texas Country,13,5,3,1,30,105234
False,3190878,1467936000,Ha,13,12,12,1,14,105235
False,3269527,1495238400,OP,10,8,4,2,12,105236
False,2072784,1454630400,casting crowns,5,4,4,1,6,105237
False,2913430,1458000000,YOUTH,4,3,6,1,13,105238
False,10791088,1509235200,Catfish,40,33,27,1,50,105239
False,15402413,1496707200,windows down,50,43,14,1,66,105240
False,9588158,1493251200,Kate,27,14,12,1,43,105241
False,5463958,1479600000,Chance The Rapper ,9,8,6,1,22,105242
False,13633571,1488758400,🤘🏽,58,44,7,1,65,105243
False,8170292,1465776000,Summer Country,33,25,11,1,38,105244
False,10606186,1482537600,More music ,43,35,4,2,49,105245
False,14931530,1465516800,Throwback Jamz,42,25,4,1,58,105246
False,50805250,1395273600,The playlist,120,87,14,1,231,105247
False,2455142,1482105600,rap 3,9,9,2,1,9,105248
False,4857729,1485820800,Oldies,17,10,6,1,22,105249
False,10123535,1489795200,party playlist,39,31,12,1,46,105250
False,23061483,1507593600,Love Songs,61,42,54,1,105,105251
False,5322943,1412208000,Slow jams,11,9,7,1,15,105252
False,10495955,1508976000,throwin it back,42,36,9,1,46,105253
False,8557605,1507075200,country,28,24,23,1,41,105254
False,9901322,1502582400,Down Under,40,33,9,2,42,105255
False,47384984,1480636800,spanish,123,76,8,2,209,105256
False,6211084,1502323200,DMB,17,15,14,1,28,105257
False,18848193,1430438400,chill,71,60,49,1,79,105258
False,27605814,1484784000,windows down,104,89,15,5,126,105259
False,1886340,1505865600,french,8,8,3,1,8,105260
False,21559129,1502668800,Running,89,80,22,1,98,105261
False,13142306,1503187200,chilling,34,28,13,1,55,105262
False,18449199,1427155200, Game music,48,29,31,1,73,105263
False,13909267,1506729600,throwbacks,53,32,4,1,66,105264
False,5288015,1505260800,disney ,10,23,4,1,30,105265
False,37568380,1508544000,EDM,112,79,91,1,162,105266
False,24252819,1509494400,play,89,66,76,2,115,105267
False,5052226,1507161600,Kids,18,24,11,1,26,105268
False,5883411,1480204800,christmas 🎄,26,22,4,2,35,105269
False,10561828,1494028800,lit jams ,34,28,3,1,46,105270
False,44496015,1509062400,VEGAS,149,114,77,1,193,105271
False,18879871,1507334400,Kat,74,55,64,1,81,105272
False,12648717,1449964800,fav songs ,32,30,7,1,58,105273
False,3373593,1507939200,Winter 2017,15,15,10,1,16,105274
False,11227681,1464652800,Camp,45,35,13,2,52,105275
False,19374638,1506470400,broken ,74,64,19,1,85,105276
False,42778202,1503360000,My Jamz,165,119,73,1,194,105277
False,18197591,1509062400,az,61,51,29,2,82,105278
False,10453657,1502323200,Ur mom,26,22,22,1,45,105279
False,22866441,1463788800,Country,78,61,6,1,96,105280
False,26987098,1506816000,throwback,73,58,25,2,129,105281
False,3896816,1491868800,New tunes ,17,15,2,1,18,105282
False,3739790,1447977600,Bruno Mars,7,3,2,1,17,105283
False,5076635,1482710400,sam's playlist,10,5,7,1,18,105284
False,11096751,1493683200,mom,30,21,5,1,39,105285
False,4176806,1490745600,PUMP UP,17,17,3,1,19,105286
False,28173676,1509321600,2017,80,70,50,1,117,105287
False,26984319,1390089600,Daily,84,68,28,1,113,105288
False,9990291,1474588800,Kids songs,43,41,6,2,71,105289
False,8851180,1509321600,Country ,31,24,14,1,39,105290
False,25351999,1506988800,Oldies,102,87,44,2,106,105291
False,9491484,1508284800,Rock ,35,28,17,1,40,105292
False,6828913,1476144000,tbt,26,19,4,1,30,105293
False,10114930,1459296000,Girl Power,42,42,7,1,43,105294
False,34364814,1507507200,parti,121,84,48,1,149,105295
False,22974048,1491177600,School music,71,49,48,1,96,105296
False,3181958,1417392000,GYM,10,10,2,1,14,105297
False,21839493,1498348800,Throwback Rap,76,57,31,9,91,105298
False,3515981,1365206400,Tyga,9,5,9,1,15,105299
False,3339531,1380067200,Gym,12,9,2,1,13,105300
False,5764793,1495584000,Shower,24,21,14,1,25,105301
False,28491390,1489449600,Pump it ,113,89,13,1,129,105302
False,11920776,1451865600,Abby,44,37,2,1,50,105303
False,5187427,1509148800,Chilling,20,20,14,1,21,105304
False,7710924,1502236800,new stuff,34,28,12,1,35,105305
False,7152339,1490313600,Day Drink,23,18,3,3,30,105306
False,10439650,1464134400,2 AM. ,33,27,5,1,43,105307
False,11430691,1507248000,ISSA,47,44,18,1,50,105308
False,24511443,1454025600,slow,32,21,17,1,87,105309
False,1351968,1479513600,relax ,6,6,5,1,6,105310
False,10534071,1420761600,Hope,22,17,10,1,29,105311
False,7317111,1478822400,Golden Oldies,26,16,2,5,33,105312
False,44444446,1386115200,Christmas,52,20,7,1,237,105313
False,17552635,1508025600,chill,61,47,37,2,73,105314
True,12588863,1509321600,Country Classics,43,23,33,5,66,105315
False,7757662,1463616000,Spring 2016,39,35,22,2,42,105316
False,13854278,1509148800,Car chill,52,51,23,1,52,105317
False,4821765,1422835200,January 2015,18,17,14,1,21,105318
False,36621124,1484352000,party,138,109,59,1,169,105319
False,25162841,1508803200,hot tracks,89,76,60,1,97,105320
False,16074214,1495065600,chill music,51,38,8,1,65,105321
False,7082461,1499731200,Study Time,10,9,9,1,60,105322
False,2583826,1508198400,Location,6,5,9,1,12,105323
False,4277907,1504224000,get it,17,16,7,1,17,105324
False,5356144,1489363200,New,22,21,19,1,23,105325
False,8108963,1404259200,The O.C. ,31,31,4,1,33,105326
False,26414329,1507766400,the goods,97,67,2,1,119,105327
False,6297497,1463184000,New 2016,24,23,7,1,27,105328
False,3426570,1477872000,country,11,10,6,1,16,105329
False,4061343,1499385600,Wedding Songs,18,15,8,1,19,105330
False,11994245,1509235200,Trappin,40,26,3,1,60,105331
False,4482339,1419033600,good vibes*,12,7,6,1,22,105332
False,8634248,1508889600,Playlist,31,25,30,1,39,105333
False,7276787,1496275200,Warm Up,30,28,3,1,33,105334
False,19778317,1500768000,Cruising,79,77,76,1,85,105335
False,42135416,1509408000,mi playlist,94,55,60,1,208,105336
False,25158824,1497484800,Calm,88,77,50,1,101,105337
False,10761339,1474934400,L o v e,47,41,7,1,50,105338
False,23885272,1413244800,Fall 2014,42,33,8,1,67,105339
False,8080040,1385856000,lori,25,16,4,1,33,105340
False,27437333,1509408000,country ,78,49,35,3,129,105341
False,19782680,1508457600,🌊🌊🌊,59,43,53,1,91,105342
False,17126815,1502582400,Disney,39,73,22,1,88,105343
False,3922890,1506902400,Good tunes,14,10,8,1,16,105344
False,1938223,1365984000,Gucci Mane,8,7,7,1,8,105345
False,13490642,1507161600,Français,15,16,6,1,63,105346
False,5095148,1505174400,chill,22,21,18,4,23,105347
False,23825097,1491782400,music,66,40,36,7,104,105348
False,22627184,1509321600,EDM,96,71,52,1,102,105349
False,25069723,1454371200,Ouch.,94,75,39,1,105,105350
False,18283097,1462320000,Another one,42,27,14,1,74,105351
False,25323792,1504137600,out,87,65,56,1,116,105352
False,9794936,1438214400,Shoegaze,19,18,7,1,34,105353
False,3878042,1485734400,JB,9,3,6,2,18,105354
False,6546530,1337558400,Feels Good Man,22,19,14,1,26,105355
False,3611297,1433635200,Happiness,9,7,6,1,17,105356
False,25252730,1395014400,Disney,20,54,2,1,151,105357
False,13863827,1505260800,For my love,61,52,7,1,63,105358
False,12642025,1487376000,Easy Listening,46,39,11,1,55,105359
False,32336175,1505260800,running,122,89,30,1,153,105360
False,9594869,1460419200,February 2016,41,39,15,1,43,105361
False,3660440,1507161600,sunday.,6,7,7,1,14,105362
False,18784786,1508198400,Rock 🎸,68,45,19,1,83,105363
False,16814214,1504742400,chill ,43,38,14,1,67,105364
False,3229442,1481500800,funk,9,7,9,1,14,105365
False,14810093,1483920000,new new,19,14,8,1,55,105366
False,50984543,1498521600,Meh,70,31,56,1,226,105367
False,21279549,1500249600,Why not,87,83,70,1,93,105368
False,9748403,1500336000,Chris Cornell,17,4,5,1,33,105369
False,10907100,1496188800,Study!,34,28,26,1,49,105370
False,8947253,1500508800,Ry,34,28,13,1,40,105371
False,42700119,1460937600,February,130,93,44,2,170,105372
False,18649416,1509148800,productivity,50,27,5,1,81,105373
False,17708777,1506384000,2000s,61,36,21,2,68,105374
False,15240537,1487980800,chill rap,42,25,23,1,61,105375
False,25125061,1507680000,Country,85,47,69,1,116,105376
False,12636922,1509321600,Gym,40,29,8,1,52,105377
False,10080200,1500508800,Oldies but goodies,52,40,5,1,54,105378
False,28575931,1508716800,country favorites,96,47,33,1,128,105379
False,3022021,1492387200,SLEEP,13,11,9,3,14,105380
False,40334025,1495756800,jazzy,113,95,17,2,127,105381
False,20041195,1509062400,pain,54,34,11,4,82,105382
False,38430858,1509062400,Rap,101,70,45,1,162,105383
False,5921160,1509148800,summer 17,25,24,19,1,25,105384
False,4339243,1507334400,LIT,15,14,8,1,20,105385
False,5990591,1493078400,country,25,21,2,1,27,105386
False,4052737,1506816000,Grateful,14,13,5,2,15,105387
False,30419585,1488758400,🖖🏻 ,55,36,2,1,138,105388
False,6907165,1462838400,Random,14,12,3,1,32,105389
False,12445483,1501804800,hits,53,44,30,1,55,105390
False,14004890,1497916800,chill,50,36,26,1,59,105391
False,48590549,1441238400,Summer 2k15,139,89,12,1,225,105392
False,16627195,1496707200,90's R&B ,56,38,15,1,64,105393
False,17012301,1485043200,Tech,60,51,18,1,70,105394
False,19826327,1482364800,Christmas,57,58,24,16,100,105395
False,39902321,1493337600,East Coast,87,40,19,1,161,105396
False,4459858,1480723200,Andy Mineo,12,9,4,1,19,105397
False,11274833,1508630400,sleep,32,27,16,1,49,105398
False,35919595,1502928000,c o u n t r y ,131,86,27,4,164,105399
True,28771423,1460073600,March 16,111,90,40,1,126,105400
False,11129880,1403654400,The Beach,47,43,4,2,47,105401
False,27020658,1494374400,country,71,39,9,1,126,105402
False,3908318,1494288000,acoustic worship,6,7,4,1,15,105403
False,3294397,1406073600,July 2014,12,11,8,1,12,105404
False,16584877,1509235200,Country,51,23,30,1,74,105405
False,4150841,1490572800,A1,20,19,6,1,21,105406
False,46634514,1495497600,Country Playlist,130,56,45,2,212,105407
False,2927574,1398470400,The Drop,10,10,2,1,10,105408
False,8153002,1504051200,Hype,29,26,14,1,37,105409
False,5764175,1456963200,studie,24,23,6,1,26,105410
False,16125115,1487808000,skr,60,50,21,1,69,105411
False,10501034,1435363200,Work,37,34,15,1,44,105412
False,30514183,1507939200,Country Tunes,42,28,10,1,134,105413
False,42168416,1508371200,Chill,125,86,47,2,185,105414
False,31558223,1508716800,Feels,121,107,72,2,133,105415
False,21511669,1502409600,Best of Bowie,33,4,15,1,83,105416
False,2588610,1390003200,Disney!,10,13,3,1,14,105417
False,13087240,1500336000,EXO,12,3,4,1,60,105418
False,11527786,1392336000,Afrobeat,16,12,4,1,34,105419
False,12442029,1467936000,working,45,38,19,1,50,105420
False,23594772,1509148800,Fallin',88,73,67,7,96,105421
False,36855628,1479600000,rando,129,116,56,2,162,105422
False,8677468,1451779200,Weird,31,28,22,1,39,105423
False,27935849,1497744000,'16,31,21,22,1,119,105424
False,5630181,1469318400,😴😴😴,20,14,2,1,23,105425
False,3838130,1441238400,surf ,18,16,2,1,20,105426
False,10021241,1507248000,❤️,39,34,14,1,40,105427
False,16628985,1459468800,Throwback,47,28,8,1,65,105428
False,22447606,1433462400,Everyday,64,52,10,1,93,105429
False,2689970,1381536000,Fun Mix,11,10,2,4,11,105430
False,8677612,1502064000,yass,37,31,12,1,40,105431
False,43444402,1509408000,Music For The Soul,98,67,62,2,183,105432
False,2283636,1463443200,duets,10,10,3,1,10,105433
False,2811550,1493078400,Opening,12,12,9,1,12,105434
False,16088799,1498694400,Spanish ,64,45,29,1,73,105435
False,4602778,1441756800,Cool for the Summer,8,4,2,1,22,105436
False,6439207,1505088000,jpop,22,17,16,1,24,105437
False,14700283,1507507200,reggaeton,58,32,13,2,66,105438
False,19744377,1428364800,#tb,63,50,10,1,84,105439
False,2796785,1479168000,La Musique,9,7,3,1,13,105440
False,17721617,1508716800,rap,61,44,52,1,75,105441
False,23039969,1479859200,James,72,55,4,1,90,105442
False,42348793,1508284800,Sex Playlist,148,93,20,1,178,105443
False,3570271,1499212800,country,13,10,5,1,16,105444
False,8026421,1500336000,California Love,33,32,8,1,36,105445
False,28002086,1424390400,worship,68,40,31,2,101,105446
False,22895415,1509062400,Country ,80,46,23,1,109,105447
False,3435128,1389139200,*first,15,15,4,2,15,105448
False,7811613,1458777600,Spring 16,34,28,3,1,38,105449
False,3687264,1456185600,Way Back When,12,12,7,1,13,105450
False,23294947,1507680000,Trip-Hop,94,89,55,1,103,105451
False,9405164,1443744000,Berlin ,39,38,12,1,41,105452
False,32577246,1502496000,shower,69,53,39,1,151,105453
False,28935711,1468972800,Love Songs,103,73,20,2,129,105454
False,8965963,1398038400,Piano Guys,12,6,8,1,44,105455
False,17773610,1488412800,Jesus,34,15,23,1,56,105456
False,3028122,1471824000,Indian Summer,14,14,13,5,14,105457
False,14705560,1502841600,Latin,53,32,29,2,66,105458
False,30586125,1508112000,2017,113,86,40,1,138,105459
False,5530154,1508889600,school,24,20,4,1,27,105460
False,10990396,1461542400,Summer,43,36,18,1,49,105461
False,10051796,1501113600,Elvis Presley,31,22,9,1,43,105462
False,7242745,1428019200,Rock mix,27,24,9,1,30,105463
False,5762995,1508544000,Garage,11,5,6,1,27,105464
False,16645978,1509235200,lisztomania,73,63,58,3,79,105465
False,41827478,1498003200,Tru,112,68,8,1,162,105466
False,19492286,1493424000,emma's playlist,74,59,21,1,91,105467
False,6596480,1469836800,lake,26,25,4,1,29,105468
False,10581767,1505347200,Rewind ,37,22,18,1,48,105469
False,6783037,1509321600,Reggae,25,22,15,1,26,105470
True,10647214,1462320000,Tunes,39,36,31,1,50,105471
False,9849862,1411948800,Classical,35,28,9,1,44,105472
False,13015135,1442793600,Work,44,26,9,1,56,105473
False,1941266,1491782400,My Heart,9,9,4,1,9,105474
False,11090287,1487635200,Car ride,42,32,9,1,48,105475
False,10151476,1475193600,Bridal shower,39,32,3,1,45,105476
False,1598639,1508544000,fresh,8,8,6,1,8,105477
False,5292024,1508630400,Get Psyched Mix,23,20,7,1,24,105478
False,10836348,1482364800,EXPLICIT ,26,12,20,2,42,105479
False,38529020,1508976000,VB,156,120,10,1,168,105480
False,9387383,1506038400,Fire,31,24,25,4,45,105481
False,33340006,1491696000,Old school,110,85,28,1,121,105482
False,21474469,1500336000,new,47,47,2,1,53,105483
False,10830442,1502582400,Summer Country,45,40,26,1,49,105484
False,3498236,1463702400,REGUE,12,8,2,2,16,105485
False,7026427,1487116800,wonderland,22,21,12,5,28,105486
False,52204601,1509321600,Jesus Jams,109,70,51,1,184,105487
False,2180568,1501286400,CHRISTMAS,7,6,4,1,12,105488
False,27259417,1508889600,ahora,110,73,103,5,126,105489
False,17975985,1505088000,summer,74,65,39,1,83,105490
False,54332666,1505174400,Old Soul,215,152,26,1,243,105491
False,9162707,1467936000,ball,37,26,11,1,40,105492
False,32611141,1506384000,Writing,104,77,64,1,149,105493
False,23749948,1505520000,chill vibes,79,62,7,1,102,105494
False,1799229,1458086400,Groovy ,7,7,6,2,8,105495
False,9194356,1469318400,lolla 2016,18,7,2,1,39,105496
False,19029070,1437177600,Thug,12,7,2,1,83,105497
False,5561978,1468972800,Julio 2016,22,22,5,1,22,105498
False,9894146,1478563200,Ok.,33,26,11,1,44,105499
False,9557470,1502064000,work out ,42,37,19,1,44,105500
False,10232985,1430784000,Summer jams,40,30,24,1,47,105501
False,19859924,1456099200,Country,64,34,24,1,91,105502
False,7674017,1493337600,life,25,19,17,1,33,105503
False,4714154,1472601600,Fusion,20,18,6,2,20,105504
False,13706897,1411430400,Shower,43,33,31,1,60,105505
False,38398823,1509062400,New,152,115,120,2,169,105506
False,26442025,1509321600,Current Favorites,108,102,97,2,116,105507
False,16085979,1505606400,banda,42,18,24,1,87,105508
False,3374614,1441670400,my songs,16,15,3,1,16,105509
False,6816332,1499990400,spanish songs,26,18,17,2,30,105510
False,22960654,1464566400,fresh,100,92,59,2,105,105511
False,12725431,1500768000,Ready,52,45,22,1,56,105512
False,6051913,1414713600,Happiness ,12,17,5,1,23,105513
False,10386810,1452297600,country,27,19,17,1,50,105514
False,1815023,1475971200,em,6,6,2,1,6,105515
False,12107841,1506470400,Funk,39,28,19,1,46,105516
False,6961465,1502841600,One Tree hill,23,19,10,1,29,105517
False,22764746,1503360000,Summer 17,87,69,51,6,104,105518
False,8696570,1478649600,nina,38,29,4,1,40,105519
False,56717618,1454025600,Ayyyy,204,125,3,1,250,105520
False,15161602,1497830400,sad,50,42,10,1,65,105521
False,38311742,1509321600,hip hop,118,76,76,1,168,105522
False,5305590,1493769600,Adventure,23,21,11,1,23,105523
False,2146943,1472688000,2017,9,9,2,1,9,105524
False,3170587,1486425600,new running ,11,11,3,2,12,105525
False,8206755,1463529600,Sad Love Songs,21,12,3,1,35,105526
False,8859027,1507420800,Beach Party,37,33,14,1,41,105527
False,8508943,1481846400,CHRISTMAS,7,5,3,1,45,105528
False,5801601,1464307200,Rock,18,12,7,1,21,105529
False,7911150,1415145600,Epic Music,19,13,6,2,36,105530
False,39882541,1496534400,New Playlist 2,100,65,3,1,187,105531
False,6085201,1458000000,Adventure,26,19,3,1,28,105532
False,32418264,1505347200,classics,107,63,43,1,150,105533
False,15406431,1507334400,favorite songs,41,34,14,1,65,105534
False,3549239,1480291200,CHRISTMAS,9,6,6,2,18,105535
False,22161883,1394409600,Country,66,40,29,1,98,105536
False,28163897,1428451200,All Music,73,42,2,1,147,105537
False,15311799,1446768000,Kpop,13,4,3,1,72,105538
False,5104775,1451001600,nostalgia ,17,13,5,2,20,105539
False,20872473,1472515200,Renegades,69,45,19,1,87,105540
False,7778041,1509321600,Rap,29,23,21,1,36,105541
False,3524390,1502236800,😂😂😂,9,9,2,1,21,105542
False,9382802,1473811200,TOP SECRET,34,29,24,2,37,105543
False,2431968,1354147200,Christmas Mix,15,14,2,1,15,105544
False,6702669,1446768000,Hollywood Undead,9,4,7,1,30,105545
False,2042541,1431043200,remix,7,5,3,1,9,105546
False,24200571,1500422400,POP,61,35,4,1,108,105547
False,16026141,1509321600,all time faves,49,33,29,4,65,105548
False,26907180,1475107200,Trill,92,65,69,1,119,105549
False,4578815,1396137600,tunes,17,14,7,1,19,105550
False,21640517,1509408000,electric relaxation,68,58,17,3,75,105551
False,9059863,1411862400,play 2,27,23,19,1,33,105552
False,9975415,1502150400,EH,31,20,2,1,44,105553
False,3561400,1467849600,zzzzz,11,8,4,1,13,105554
False,5285704,1498521600,FOURTH OF JULY,21,21,8,1,23,105555
False,14040923,1401840000,Chillz,57,53,6,1,57,105556
True,39948028,1492560000,Walking,95,61,29,1,177,105557
False,12864790,1488153600,Pre-Game,35,17,13,3,52,105558
False,17841334,1476316800,anytime,71,62,8,1,77,105559
False,11799162,1508803200,workout,37,31,16,2,44,105560
False,3741754,1469318400,summer2k16,17,16,2,1,17,105561
False,4861620,1434844800,Yoga,19,19,2,1,19,105562
False,28678620,1509321600,Let's Go,88,56,35,1,116,105563
False,11940997,1482364800,fall,45,40,4,2,53,105564
False,42300518,1509321600,Random Crap,120,81,67,2,189,105565
False,55189965,1509062400,PLAYLIST,203,167,137,2,246,105566
False,13777807,1509321600,My fave songs,43,34,16,4,61,105567
False,18553865,1507593600,Worship,12,11,10,1,58,105568
False,28375223,1503964800,hip hop,112,100,30,1,120,105569
False,6568514,1507161600,September 2017,32,30,22,2,33,105570
False,4481182,1492041600,Instrumental,12,6,3,1,17,105571
False,22660087,1471046400,Gym,87,67,28,7,95,105572
False,12936357,1499731200,Music,43,35,21,1,55,105573
False,45301277,1443139200,Electro,18,8,5,1,165,105574
False,20592034,1507334400,2017,75,64,65,1,93,105575
False,7961401,1445472000,dinner music,33,29,4,1,33,105576
False,10159511,1503446400,🤘🏼,31,24,4,1,36,105577
False,2210291,1455235200,Warm ups,11,11,9,1,11,105578
False,8833989,1480377600,Slopes ,29,23,8,1,38,105579
False,2980231,1507248000,Pre-Ceremony,12,10,2,2,14,105580
False,10561284,1501632000,Focus,24,24,9,1,38,105581
False,11236655,1496188800,II,38,35,12,1,46,105582
False,12332739,1469664000,acoustic,43,41,31,1,47,105583
False,23446901,1508716800,Christian,84,53,12,1,94,105584
False,8571450,1400112000,Post Punk,11,7,5,1,35,105585
False,3708694,1507507200,hype,14,12,7,1,16,105586
False,53447445,1503532800,Merengue,140,58,54,3,215,105587
False,14810356,1508544000,love ❤️,43,31,17,1,68,105588
False,2786016,1503014400,fresh,11,11,7,1,12,105589
False,6951169,1502064000,Good Vibes,29,22,13,1,32,105590
False,58073441,1508716800,Inspire Me,194,159,122,1,226,105591
False,19674774,1508284800,vibes,66,45,12,2,89,105592
False,6618791,1454457600,new,13,13,2,2,32,105593
False,24186640,1496707200,Winter 16,88,81,41,1,108,105594
False,48938242,1509235200,good playlist ,204,178,79,1,229,105595
False,27664350,1508803200,Classic rock,89,56,23,1,106,105596
False,7482561,1473984000,Motown!,35,22,10,1,40,105597
False,1466450,1508976000,Summer vibes,8,7,5,1,8,105598
False,16124637,1508716800,Worship,54,38,30,1,57,105599
False,10420748,1456358400,indie ,42,41,21,1,46,105600
False,35779541,1509062400,up beat ,128,100,37,1,152,105601
False,2629380,1508630400,Lit,10,8,10,3,13,105602
False,7693633,1508025600,EDM,32,27,21,1,33,105603
False,25306570,1504915200,Throwbacks,99,84,29,2,109,105604
False,7924817,1488067200,best of kanye,11,4,5,1,30,105605
False,3372954,1455148800,Tegan and Sara,8,3,4,1,17,105606
False,19855097,1507939200,Indie,70,56,49,1,87,105607
False,26212443,1508976000,zumba ,97,60,41,2,109,105608
False,21633640,1491436800,Amanda ,33,33,5,1,100,105609
False,1168504,1419984000,Movies,4,8,2,1,9,105610
False,5395401,1472774400,inspo,19,17,4,1,23,105611
False,3013906,1497312000,summer music,14,13,2,1,14,105612
False,4068050,1507334400,Workout Playlist ,17,15,5,1,18,105613
False,5797544,1419897600,alt,24,23,2,1,25,105614
False,20211663,1478822400,Motown/Soul ,78,29,35,3,102,105615
False,9489052,1508716800,Jamz,39,29,20,1,43,105616
False,4340157,1478390400,Christmas 🎄,8,5,4,1,24,105617
False,25238607,1501804800,Korean Music,69,48,20,1,118,105618
False,11188622,1421020800,Snowboarding,25,22,2,1,44,105619
False,8557438,1450137600,mood,12,7,2,1,36,105620
False,11142561,1507248000,Gametime,44,38,36,2,50,105621
False,19343224,1492905600,Country,48,33,28,2,91,105622
False,4792086,1482796800,Ritual,11,6,4,1,16,105623
False,6494626,1501632000,2 Chainz,17,11,4,1,28,105624
False,1156652,1459641600,Feel Good,5,5,2,1,5,105625
False,1443068,1492387200,Kate,7,6,4,1,7,105626
False,12868148,1490918400,THE list,47,36,5,2,56,105627
False,19976789,1473638400,Throwbacks,77,57,4,1,87,105628
False,44265586,1509321600,alt,139,111,74,1,169,105629
False,14112594,1491264000,cruise,57,52,39,1,64,105630
False,19016137,1483142400,best day ever,54,42,3,1,78,105631
False,8438688,1501804800,Spring 17,31,27,15,1,37,105632
False,21041884,1509321600,A little bit country,79,55,44,2,98,105633
False,14931397,1400198400,Country?,52,34,6,1,68,105634
False,21521658,1502409600,Salsa Mix,64,35,28,2,76,105635
False,6771272,1509408000,Slow Songs,21,16,10,1,24,105636
False,33065122,1509408000,lit,102,70,114,7,175,105637
False,10058358,1505779200,KESHA,11,4,12,1,48,105638
False,7698146,1484265600,a playlist,30,28,9,1,36,105639
False,6046589,1509408000,~vibes~,24,18,19,1,26,105640
False,33840140,1471219200,idk ,104,67,9,2,142,105641
False,14678023,1402444800,Super Chill,39,36,25,1,46,105642
False,8765905,1418774400,love.,25,22,9,2,39,105643
False,18625644,1465689600,alternative,60,59,35,2,85,105644
False,3961698,1462924800,smooth jazz,16,16,7,1,18,105645
False,5607516,1439942400,AK,22,19,2,1,22,105646
False,5010750,1490918400,hip hop,19,19,2,1,22,105647
False,14721694,1509321600,🌸🌸🌸,41,26,4,1,63,105648
False,26683651,1509321600,chill,108,91,44,2,123,105649
False,11474366,1502668800,My favorite songs,35,29,24,1,47,105650
False,31549644,1504224000,Texas Country,79,41,40,1,126,105651
False,8337307,1509494400,Soph,30,26,19,1,38,105652
False,6972659,1466467200,Yaaaaas,26,24,6,1,31,105653
False,1109313,1508198400,bops,5,5,6,1,5,105654
False,17265622,1378080000,60's,63,45,10,1,104,105655
False,3414515,1403827200,Yes,15,12,3,1,16,105656
False,11919135,1477699200,❤️,25,14,16,5,62,105657
False,23257349,1501113600,Party Playlist,88,64,2,1,101,105658
